country,counterpart-area,series,time,value,series_code
Nicaragua,Kuwait,"PPG, bilateral (AMT, current US$)",2022,1555409.2,DT.AMT.BLAT.CD
Nicaragua,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,372882.5,DT.AMT.BLAT.CD
Nicaragua,Spain,"PPG, bilateral (AMT, current US$)",2022,28018093.8,DT.AMT.BLAT.CD
Nicaragua,World,"PPG, bilateral (AMT, current US$)",2022,42861079.4,DT.AMT.BLAT.CD
Niger,Belgium,"PPG, bilateral (AMT, current US$)",2022,586941.3,DT.AMT.BLAT.CD
Niger,China,"PPG, bilateral (AMT, current US$)",2022,25961628.9,DT.AMT.BLAT.CD
Niger,"Congo, Rep.","PPG, bilateral (AMT, current US$)",2022,5845943.4,DT.AMT.BLAT.CD
Niger,France,"PPG, bilateral (AMT, current US$)",2022,11236467.7,DT.AMT.BLAT.CD
Niger,India,"PPG, bilateral (AMT, current US$)",2022,7248366.7,DT.AMT.BLAT.CD
Niger,Kuwait,"PPG, bilateral (AMT, current US$)",2022,6312471.9,DT.AMT.BLAT.CD
Niger,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,801724.1,DT.AMT.BLAT.CD
Niger,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,5809052.6,DT.AMT.BLAT.CD
Niger,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,1349333.9,DT.AMT.BLAT.CD
Niger,World,"PPG, bilateral (AMT, current US$)",2022,65151930.5,DT.AMT.BLAT.CD
Nigeria,China,"PPG, bilateral (AMT, current US$)",2022,229845325.6,DT.AMT.BLAT.CD
Nigeria,France,"PPG, bilateral (AMT, current US$)",2022,55323533.3,DT.AMT.BLAT.CD
Nigeria,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Nigeria,India,"PPG, bilateral (AMT, current US$)",2022,24076933.4,DT.AMT.BLAT.CD
Nigeria,Japan,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Nigeria,World,"PPG, bilateral (AMT, current US$)",2022,309245792.3,DT.AMT.BLAT.CD
North Macedonia,China,"PPG, bilateral (AMT, current US$)",2022,54234222.2,DT.AMT.BLAT.CD
North Macedonia,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,19366304.5,DT.AMT.BLAT.CD
North Macedonia,Japan,"PPG, bilateral (AMT, current US$)",2022,5055244.6,DT.AMT.BLAT.CD
North Macedonia,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
North Macedonia,Spain,"PPG, bilateral (AMT, current US$)",2022,474415.7,DT.AMT.BLAT.CD
North Macedonia,United States,"PPG, bilateral (AMT, current US$)",2022,236888.9,DT.AMT.BLAT.CD
North Macedonia,World,"PPG, bilateral (AMT, current US$)",2022,79367075.9,DT.AMT.BLAT.CD
Pakistan,Austria,"PPG, bilateral (AMT, current US$)",2022,7039361.4,DT.AMT.BLAT.CD
Pakistan,Belgium,"PPG, bilateral (AMT, current US$)",2022,4720550.4,DT.AMT.BLAT.CD
Pakistan,Canada,"PPG, bilateral (AMT, current US$)",2022,31064029.5,DT.AMT.BLAT.CD
Pakistan,China,"PPG, bilateral (AMT, current US$)",2022,4467194197.5,DT.AMT.BLAT.CD
Pakistan,Finland,"PPG, bilateral (AMT, current US$)",2022,886166.7,DT.AMT.BLAT.CD
Pakistan,France,"PPG, bilateral (AMT, current US$)",2022,259351121.9,DT.AMT.BLAT.CD
Pakistan,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,300902974.1,DT.AMT.BLAT.CD
Pakistan,Italy,"PPG, bilateral (AMT, current US$)",2022,7119453.8,DT.AMT.BLAT.CD
Pakistan,Japan,"PPG, bilateral (AMT, current US$)",2022,339130053.7,DT.AMT.BLAT.CD
Pakistan,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,94102349.2,DT.AMT.BLAT.CD
Pakistan,Kuwait,"PPG, bilateral (AMT, current US$)",2022,25723329.8,DT.AMT.BLAT.CD
Pakistan,Libya,"PPG, bilateral (AMT, current US$)",2022,203152.6,DT.AMT.BLAT.CD
Pakistan,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,7906900.0,DT.AMT.BLAT.CD
Pakistan,Netherlands,"PPG, bilateral (AMT, current US$)",2022,6860569.9,DT.AMT.BLAT.CD
Pakistan,Norway,"PPG, bilateral (AMT, current US$)",2022,6487901.8,DT.AMT.BLAT.CD
Pakistan,Russian Federation,"PPG, bilateral (AMT, current US$)",2022,19081166.7,DT.AMT.BLAT.CD
Pakistan,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,31660821.2,DT.AMT.BLAT.CD
Pakistan,Spain,"PPG, bilateral (AMT, current US$)",2022,4997526.4,DT.AMT.BLAT.CD
Pakistan,Sweden,"PPG, bilateral (AMT, current US$)",2022,22373995.3,DT.AMT.BLAT.CD
Pakistan,Switzerland,"PPG, bilateral (AMT, current US$)",2022,17219952.7,DT.AMT.BLAT.CD
Pakistan,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,3764166.6,DT.AMT.BLAT.CD
Pakistan,United Kingdom,"PPG, bilateral (AMT, current US$)",2022,1212049.8,DT.AMT.BLAT.CD
Pakistan,United States,"PPG, bilateral (AMT, current US$)",2022,149992187.3,DT.AMT.BLAT.CD
Pakistan,World,"PPG, bilateral (AMT, current US$)",2022,5808993978.3,DT.AMT.BLAT.CD
Panama,China,"PPG, bilateral (AMT, current US$)",2022,1276500.0,DT.AMT.BLAT.CD
Panama,Japan,"PPG, bilateral (AMT, current US$)",2022,10100315.1,DT.AMT.BLAT.CD
Panama,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,1127.8,DT.AMT.BLAT.CD
Panama,Spain,"PPG, bilateral (AMT, current US$)",2022,3264727.7,DT.AMT.BLAT.CD
Panama,World,"PPG, bilateral (AMT, current US$)",2022,14642670.6,DT.AMT.BLAT.CD
Papua New Guinea,Australia,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Papua New Guinea,China,"PPG, bilateral (AMT, current US$)",2022,52280423.5,DT.AMT.BLAT.CD
Papua New Guinea,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,341078.6,DT.AMT.BLAT.CD
Papua New Guinea,India,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Papua New Guinea,Japan,"PPG, bilateral (AMT, current US$)",2022,8171686.8,DT.AMT.BLAT.CD
Papua New Guinea,World,"PPG, bilateral (AMT, current US$)",2022,60793188.9,DT.AMT.BLAT.CD
Paraguay,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,1811858.0,DT.AMT.BLAT.CD
Paraguay,Japan,"PPG, bilateral (AMT, current US$)",2022,33915903.1,DT.AMT.BLAT.CD
Paraguay,Spain,"PPG, bilateral (AMT, current US$)",2022,2476749.1,DT.AMT.BLAT.CD
Paraguay,"Venezuela, Republic Bolivarian","PPG, bilateral (AMT, current US$)",2022,7692307.7,DT.AMT.BLAT.CD
Paraguay,World,"PPG, bilateral (AMT, current US$)",2022,45896817.9,DT.AMT.BLAT.CD
Peru,France,"PPG, bilateral (AMT, current US$)",2022,583021.3,DT.AMT.BLAT.CD
Peru,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,83662419.0,DT.AMT.BLAT.CD
Peru,Japan,"PPG, bilateral (AMT, current US$)",2022,55433973.2,DT.AMT.BLAT.CD
Peru,Netherlands,"PPG, bilateral (AMT, current US$)",2022,72924.8,DT.AMT.BLAT.CD
Peru,United States,"PPG, bilateral (AMT, current US$)",2022,1801287.5,DT.AMT.BLAT.CD
Peru,World,"PPG, bilateral (AMT, current US$)",2022,141553625.8,DT.AMT.BLAT.CD
Philippines,Belgium,"PPG, bilateral (AMT, current US$)",2022,799484.0,DT.AMT.BLAT.CD
Philippines,Canada,"PPG, bilateral (AMT, current US$)",2022,75645.6,DT.AMT.BLAT.CD
Philippines,China,"PPG, bilateral (AMT, current US$)",2022,110396708.7,DT.AMT.BLAT.CD
Philippines,France,"PPG, bilateral (AMT, current US$)",2022,32384052.7,DT.AMT.BLAT.CD
Philippines,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,7656576.0,DT.AMT.BLAT.CD
Philippines,Italy,"PPG, bilateral (AMT, current US$)",2022,2921613.5,DT.AMT.BLAT.CD
Philippines,Japan,"PPG, bilateral (AMT, current US$)",2022,469027312.6,DT.AMT.BLAT.CD
Philippines,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,7908559.8,DT.AMT.BLAT.CD
Philippines,Spain,"PPG, bilateral (AMT, current US$)",2022,4465548.8,DT.AMT.BLAT.CD
Philippines,United States,"PPG, bilateral (AMT, current US$)",2022,7966598.3,DT.AMT.BLAT.CD
Philippines,World,"PPG, bilateral (AMT, current US$)",2022,643602100.0,DT.AMT.BLAT.CD
Romania,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,1628943.0,DT.AMT.BLAT.CD
Romania,Japan,"PPG, bilateral (AMT, current US$)",2022,51525288.9,DT.AMT.BLAT.CD
Romania,United States,"PPG, bilateral (AMT, current US$)",2022,622000.0,DT.AMT.BLAT.CD
Romania,World,"PPG, bilateral (AMT, current US$)",2022,53776231.9,DT.AMT.BLAT.CD
Russian Federation,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,69924222.2,DT.AMT.BLAT.CD
Russian Federation,World,"PPG, bilateral (AMT, current US$)",2022,69924222.2,DT.AMT.BLAT.CD
Rwanda,China,"PPG, bilateral (AMT, current US$)",2022,10496163.5,DT.AMT.BLAT.CD
Rwanda,India,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Rwanda,Japan,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Rwanda,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Rwanda,Kuwait,"PPG, bilateral (AMT, current US$)",2022,4727083.0,DT.AMT.BLAT.CD
Rwanda,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,3333558.3,DT.AMT.BLAT.CD
Rwanda,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,119171.8,DT.AMT.BLAT.CD
Rwanda,World,"PPG, bilateral (AMT, current US$)",2022,18675976.6,DT.AMT.BLAT.CD
Samoa,China,"PPG, bilateral (AMT, current US$)",2022,15600666.7,DT.AMT.BLAT.CD
Samoa,Japan,"PPG, bilateral (AMT, current US$)",2022,2265601.8,DT.AMT.BLAT.CD
Samoa,World,"PPG, bilateral (AMT, current US$)",2022,17866268.5,DT.AMT.BLAT.CD
Sao Tome and Principe,Angola,"PPG, bilateral (AMT, current US$)",2022,432432.4,DT.AMT.BLAT.CD
Sao Tome and Principe,Belgium,"PPG, bilateral (AMT, current US$)",2022,50924.7,DT.AMT.BLAT.CD
Sao Tome and Principe,Brazil,"PPG, bilateral (AMT, current US$)",2022,44857.1,DT.AMT.BLAT.CD
Sao Tome and Principe,Portugal,"PPG, bilateral (AMT, current US$)",2022,616004.2,DT.AMT.BLAT.CD
Sao Tome and Principe,World,"PPG, bilateral (AMT, current US$)",2022,1144218.4,DT.AMT.BLAT.CD
Senegal,Austria,"PPG, bilateral (AMT, current US$)",2022,282456.1,DT.AMT.BLAT.CD
Senegal,Belgium,"PPG, bilateral (AMT, current US$)",2022,132649280.8,DT.AMT.BLAT.CD
Senegal,China,"PPG, bilateral (AMT, current US$)",2022,65642567.5,DT.AMT.BLAT.CD
Senegal,France,"PPG, bilateral (AMT, current US$)",2022,82374027.6,DT.AMT.BLAT.CD
Senegal,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,16483263.8,DT.AMT.BLAT.CD
Senegal,India,"PPG, bilateral (AMT, current US$)",2022,34273722.2,DT.AMT.BLAT.CD
Senegal,Japan,"PPG, bilateral (AMT, current US$)",2022,1906102.6,DT.AMT.BLAT.CD
Senegal,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,1486229.5,DT.AMT.BLAT.CD
Senegal,Kuwait,"PPG, bilateral (AMT, current US$)",2022,15747091.1,DT.AMT.BLAT.CD
Senegal,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,10010423.5,DT.AMT.BLAT.CD
Senegal,Spain,"PPG, bilateral (AMT, current US$)",2022,5786237.5,DT.AMT.BLAT.CD
Senegal,Turkey,"PPG, bilateral (AMT, current US$)",2022,22269547.1,DT.AMT.BLAT.CD
Senegal,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,1054377.1,DT.AMT.BLAT.CD
Senegal,World,"PPG, bilateral (AMT, current US$)",2022,389965326.4,DT.AMT.BLAT.CD
Serbia,Austria,"PPG, bilateral (AMT, current US$)",2022,6658465.4,DT.AMT.BLAT.CD
Serbia,Belgium,"PPG, bilateral (AMT, current US$)",2022,3857569.5,DT.AMT.BLAT.CD
Serbia,Canada,"PPG, bilateral (AMT, current US$)",2022,11395613.4,DT.AMT.BLAT.CD
Serbia,China,"PPG, bilateral (AMT, current US$)",2022,61478976.4,DT.AMT.BLAT.CD
Serbia,Denmark,"PPG, bilateral (AMT, current US$)",2022,1367641.6,DT.AMT.BLAT.CD
Serbia,France,"PPG, bilateral (AMT, current US$)",2022,24986720.5,DT.AMT.BLAT.CD
Serbia,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,64507169.4,DT.AMT.BLAT.CD
Serbia,Italy,"PPG, bilateral (AMT, current US$)",2022,7296173.3,DT.AMT.BLAT.CD
Serbia,Japan,"PPG, bilateral (AMT, current US$)",2022,14265605.2,DT.AMT.BLAT.CD
Serbia,Kuwait,"PPG, bilateral (AMT, current US$)",2022,19898222.7,DT.AMT.BLAT.CD
Serbia,Netherlands,"PPG, bilateral (AMT, current US$)",2022,3541300.7,DT.AMT.BLAT.CD
Serbia,Norway,"PPG, bilateral (AMT, current US$)",2022,852998.6,DT.AMT.BLAT.CD
Serbia,Russian Federation,"PPG, bilateral (AMT, current US$)",2022,38520831.7,DT.AMT.BLAT.CD
Serbia,Spain,"PPG, bilateral (AMT, current US$)",2022,1548000.0,DT.AMT.BLAT.CD
Serbia,Sweden,"PPG, bilateral (AMT, current US$)",2022,925454.8,DT.AMT.BLAT.CD
Serbia,Switzerland,"PPG, bilateral (AMT, current US$)",2022,17333697.8,DT.AMT.BLAT.CD
Serbia,Turkey,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Serbia,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,38304232.0,DT.AMT.BLAT.CD
Serbia,United Kingdom,"PPG, bilateral (AMT, current US$)",2022,967269.4,DT.AMT.BLAT.CD
Serbia,United States,"PPG, bilateral (AMT, current US$)",2022,19347799.8,DT.AMT.BLAT.CD
Serbia,World,"PPG, bilateral (AMT, current US$)",2022,337053742.2,DT.AMT.BLAT.CD
Sierra Leone,China,"PPG, bilateral (AMT, current US$)",2022,5790305.8,DT.AMT.BLAT.CD
Sierra Leone,India,"PPG, bilateral (AMT, current US$)",2022,2311096.8,DT.AMT.BLAT.CD
Sierra Leone,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,2558868.2,DT.AMT.BLAT.CD
Sierra Leone,Kuwait,"PPG, bilateral (AMT, current US$)",2022,5003041.0,DT.AMT.BLAT.CD
Sierra Leone,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,990583.4,DT.AMT.BLAT.CD
Sierra Leone,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,926522.8,DT.AMT.BLAT.CD
Sierra Leone,World,"PPG, bilateral (AMT, current US$)",2022,17580418.0,DT.AMT.BLAT.CD
Solomon Islands,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,1250000.0,DT.AMT.BLAT.CD
Solomon Islands,World,"PPG, bilateral (AMT, current US$)",2022,1250000.0,DT.AMT.BLAT.CD
Somalia,Denmark,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Somalia,France,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Somalia,Netherlands,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Somalia,Norway,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Somalia,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,171200.0,DT.AMT.BLAT.CD
Somalia,Spain,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Somalia,United Kingdom,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Somalia,United States,"PPG, bilateral (AMT, current US$)",2022,0.0,DT.AMT.BLAT.CD
Somalia,World,"PPG, bilateral (AMT, current US$)",2022,171200.0,DT.AMT.BLAT.CD
South Africa,China,"PPG, bilateral (AMT, current US$)",2022,71428571.4,DT.AMT.BLAT.CD
South Africa,France,"PPG, bilateral (AMT, current US$)",2022,11913285.3,DT.AMT.BLAT.CD
South Africa,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,31228205.3,DT.AMT.BLAT.CD
South Africa,World,"PPG, bilateral (AMT, current US$)",2022,114570062.0,DT.AMT.BLAT.CD
South Asia,Australia,"PPG, bilateral (AMT, current US$)",2022,1376500.0,DT.AMT.BLAT.CD
South Asia,Austria,"PPG, bilateral (AMT, current US$)",2022,10536105.5,DT.AMT.BLAT.CD
South Asia,Belarus,"PPG, bilateral (AMT, current US$)",2022,6410000.0,DT.AMT.BLAT.CD
South Asia,Belgium,"PPG, bilateral (AMT, current US$)",2022,5645566.3,DT.AMT.BLAT.CD
South Asia,Bulgaria,"PPG, bilateral (AMT, current US$)",2022,1068107.1,DT.AMT.BLAT.CD
South Asia,Canada,"PPG, bilateral (AMT, current US$)",2022,34315557.9,DT.AMT.BLAT.CD
South Asia,China,"PPG, bilateral (AMT, current US$)",2022,5354836285.6,DT.AMT.BLAT.CD
South Asia,Denmark,"PPG, bilateral (AMT, current US$)",2022,29738656.9,DT.AMT.BLAT.CD
South Asia,Finland,"PPG, bilateral (AMT, current US$)",2022,886166.7,DT.AMT.BLAT.CD
South Asia,France,"PPG, bilateral (AMT, current US$)",2022,559346862.3,DT.AMT.BLAT.CD
South Asia,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,905972024.3,DT.AMT.BLAT.CD
South Asia,Hungary,"PPG, bilateral (AMT, current US$)",2022,3486884.6,DT.AMT.BLAT.CD
South Asia,India,"PPG, bilateral (AMT, current US$)",2022,755305354.8,DT.AMT.BLAT.CD
South Asia,"Iran, Islamic Republic Of","PPG, bilateral (AMT, current US$)",2022,9111600.0,DT.AMT.BLAT.CD
South Asia,Italy,"PPG, bilateral (AMT, current US$)",2022,8879865.1,DT.AMT.BLAT.CD
South Asia,Japan,"PPG, bilateral (AMT, current US$)",2022,1841623716.7,DT.AMT.BLAT.CD
South Asia,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,131940774.1,DT.AMT.BLAT.CD
South Asia,Kuwait,"PPG, bilateral (AMT, current US$)",2022,60401886.8,DT.AMT.BLAT.CD
South Asia,Libya,"PPG, bilateral (AMT, current US$)",2022,203152.6,DT.AMT.BLAT.CD
South Asia,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,7906900.0,DT.AMT.BLAT.CD
South Asia,Netherlands,"PPG, bilateral (AMT, current US$)",2022,6860569.9,DT.AMT.BLAT.CD
South Asia,Norway,"PPG, bilateral (AMT, current US$)",2022,6487901.8,DT.AMT.BLAT.CD
South Asia,Pakistan,"PPG, bilateral (AMT, current US$)",2022,1111111.1,DT.AMT.BLAT.CD
South Asia,Russian Federation,"PPG, bilateral (AMT, current US$)",2022,657392241.2,DT.AMT.BLAT.CD
South Asia,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,81449118.9,DT.AMT.BLAT.CD
South Asia,Spain,"PPG, bilateral (AMT, current US$)",2022,8936085.4,DT.AMT.BLAT.CD
South Asia,Sweden,"PPG, bilateral (AMT, current US$)",2022,71268456.7,DT.AMT.BLAT.CD
South Asia,Switzerland,"PPG, bilateral (AMT, current US$)",2022,17509149.5,DT.AMT.BLAT.CD
South Asia,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,12424844.7,DT.AMT.BLAT.CD
South Asia,United Kingdom,"PPG, bilateral (AMT, current US$)",2022,2174858.3,DT.AMT.BLAT.CD
South Asia,United States,"PPG, bilateral (AMT, current US$)",2022,221427958.0,DT.AMT.BLAT.CD
South Asia,World,"PPG, bilateral (AMT, current US$)",2022,10816034262.8,DT.AMT.BLAT.CD
Sri Lanka,Australia,"PPG, bilateral (AMT, current US$)",2022,1376500.0,DT.AMT.BLAT.CD
Sri Lanka,Canada,"PPG, bilateral (AMT, current US$)",2022,3023996.3,DT.AMT.BLAT.CD
Sri Lanka,China,"PPG, bilateral (AMT, current US$)",2022,640751898.3,DT.AMT.BLAT.CD
Sri Lanka,France,"PPG, bilateral (AMT, current US$)",2022,23177901.7,DT.AMT.BLAT.CD
Sri Lanka,"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,20157140.0,DT.AMT.BLAT.CD
Sri Lanka,Hungary,"PPG, bilateral (AMT, current US$)",2022,3486884.6,DT.AMT.BLAT.CD
Sri Lanka,India,"PPG, bilateral (AMT, current US$)",2022,183883375.5,DT.AMT.BLAT.CD
Sri Lanka,"Iran, Islamic Republic Of","PPG, bilateral (AMT, current US$)",2022,9111600.0,DT.AMT.BLAT.CD
Sri Lanka,Japan,"PPG, bilateral (AMT, current US$)",2022,191505006.0,DT.AMT.BLAT.CD
Sri Lanka,"Korea, Republic Of","PPG, bilateral (AMT, current US$)",2022,17495351.6,DT.AMT.BLAT.CD
Sri Lanka,Kuwait,"PPG, bilateral (AMT, current US$)",2022,8725936.5,DT.AMT.BLAT.CD
Sri Lanka,Pakistan,"PPG, bilateral (AMT, current US$)",2022,1111111.1,DT.AMT.BLAT.CD
Sri Lanka,Russian Federation,"PPG, bilateral (AMT, current US$)",2022,68519333.3,DT.AMT.BLAT.CD
Sri Lanka,Saudi Arabia,"PPG, bilateral (AMT, current US$)",2022,13585134.3,DT.AMT.BLAT.CD
Sri Lanka,Spain,"PPG, bilateral (AMT, current US$)",2022,3376059.0,DT.AMT.BLAT.CD
Sri Lanka,Sweden,"PPG, bilateral (AMT, current US$)",2022,15400666.7,DT.AMT.BLAT.CD
Sri Lanka,United States,"PPG, bilateral (AMT, current US$)",2022,24927724.3,DT.AMT.BLAT.CD
Sri Lanka,World,"PPG, bilateral (AMT, current US$)",2022,1229615619.2,DT.AMT.BLAT.CD
St. Lucia,France,"PPG, bilateral (AMT, current US$)",2022,912962.4,DT.AMT.BLAT.CD
St. Lucia,Kuwait,"PPG, bilateral (AMT, current US$)",2022,1888794.7,DT.AMT.BLAT.CD
St. Lucia,Multiple Lenders,"PPG, bilateral (AMT, current US$)",2022,1179931.0,DT.AMT.BLAT.CD
St. Lucia,Trinidad & Tobago,"PPG, bilateral (AMT, current US$)",2022,1000000.0,DT.AMT.BLAT.CD
St. Lucia,World,"PPG, bilateral (AMT, current US$)",2022,4981688.1,DT.AMT.BLAT.CD
St. Vincent and the Grenadines,China,"PPG, bilateral (AMT, current US$)",2022,2080405.6,DT.AMT.BLAT.CD
St. Vincent and the Grenadines,Kuwait,"PPG, bilateral (AMT, current US$)",2022,823451.9,DT.AMT.BLAT.CD
St. Vincent and the Grenadines,United Arab Emirates,"PPG, bilateral (AMT, current US$)",2022,1000099.8,DT.AMT.BLAT.CD
St. Vincent and the Grenadines,United Kingdom,"PPG, bilateral (AMT, current US$)",2022,1155000.0,DT.AMT.BLAT.CD
St. Vincent and the Grenadines,United States,"PPG, bilateral (AMT, current US$)",2022,436250.0,DT.AMT.BLAT.CD
St. Vincent and the Grenadines,World,"PPG, bilateral (AMT, current US$)",2022,5495207.3,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Algeria,"PPG, bilateral (AMT, current US$)",2022,6384631.6,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Angola,"PPG, bilateral (AMT, current US$)",2022,20443154.1,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Austria,"PPG, bilateral (AMT, current US$)",2022,3516557.7,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Belgium,"PPG, bilateral (AMT, current US$)",2022,172163487.4,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Brazil,"PPG, bilateral (AMT, current US$)",2022,132378020.5,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Cameroon,"PPG, bilateral (AMT, current US$)",2022,5701186.5,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Canada,"PPG, bilateral (AMT, current US$)",2022,55341972.4,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),China,"PPG, bilateral (AMT, current US$)",2022,7614667748.2,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),"Congo, Rep.","PPG, bilateral (AMT, current US$)",2022,7399527.1,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),"Cote D`Ivoire, Republic Of","PPG, bilateral (AMT, current US$)",2022,173.0,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Czech Republic,"PPG, bilateral (AMT, current US$)",2022,1558278.3,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Denmark,"PPG, bilateral (AMT, current US$)",2022,914853.8,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Egypt,"PPG, bilateral (AMT, current US$)",2022,47015963.6,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Equatorial Guinea,"PPG, bilateral (AMT, current US$)",2022,16168209.2,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Finland,"PPG, bilateral (AMT, current US$)",2022,3748965.8,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),France,"PPG, bilateral (AMT, current US$)",2022,735085973.8,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),"Germany, Fed.Rep. Of","PPG, bilateral (AMT, current US$)",2022,160858394.5,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),India,"PPG, bilateral (AMT, current US$)",2022,547051277.7,DT.AMT.BLAT.CD
Sub-Saharan Africa (excluding high income),Iraq,"PPG, bilateral (AMT, current US$)",2022,22186055.6,DT.AMT.BLAT.CD
