indicator,date,value,iso_code,country_name
Inflation Rate,2011-04-30,4.14,LSO,Lesotho
Inflation Rate,2011-05-31,4.32,LSO,Lesotho
Inflation Rate,2011-06-30,4.69,LSO,Lesotho
Inflation Rate,2011-07-31,4.86,LSO,Lesotho
Inflation Rate,2011-08-31,5.49,LSO,Lesotho
Inflation Rate,2011-09-30,5.55,LSO,Lesotho
Inflation Rate,2011-10-31,6.21,LSO,Lesotho
Inflation Rate,2011-11-30,6.76,LSO,Lesotho
Inflation Rate,2011-12-31,7.74,LSO,Lesotho
Inflation Rate,2012-01-31,7.54,LSO,Lesotho
Inflation Rate,2012-02-29,7.24,LSO,Lesotho
Inflation Rate,2012-03-31,7.19,LSO,Lesotho
Inflation Rate,2012-04-30,6.87,LSO,Lesotho
Inflation Rate,2012-05-31,6.5,LSO,Lesotho
Inflation Rate,2012-06-30,6.13,LSO,Lesotho
Inflation Rate,2012-07-31,5.72,LSO,Lesotho
Inflation Rate,2012-08-31,5.29,LSO,Lesotho
Inflation Rate,2012-09-30,5.81,LSO,Lesotho
Inflation Rate,2012-10-31,5.59,LSO,Lesotho
Inflation Rate,2012-11-30,5.37,LSO,Lesotho
Inflation Rate,2012-12-31,4.53,LSO,Lesotho
Inflation Rate,2013-01-31,4.91,LSO,Lesotho
Inflation Rate,2013-02-28,5.08,LSO,Lesotho
Inflation Rate,2013-03-31,5.02,LSO,Lesotho
Inflation Rate,2013-04-30,5.03,LSO,Lesotho
Inflation Rate,2013-05-31,4.5,LSO,Lesotho
Inflation Rate,2013-06-30,4.55,LSO,Lesotho
Inflation Rate,2013-07-31,4.68,LSO,Lesotho
Inflation Rate,2013-08-31,5.29,LSO,Lesotho
Inflation Rate,2013-09-30,4.77,LSO,Lesotho
Inflation Rate,2013-10-31,5.46,LSO,Lesotho
Inflation Rate,2013-11-30,5.24,LSO,Lesotho
Inflation Rate,2013-12-31,5.07,LSO,Lesotho
Inflation Rate,2014-01-31,5.27,LSO,Lesotho
Inflation Rate,2014-02-28,5.52,LSO,Lesotho
Inflation Rate,2014-03-31,5.65,LSO,Lesotho
Inflation Rate,2014-04-30,5.88,LSO,Lesotho
Inflation Rate,2014-05-31,6.7,LSO,Lesotho
Inflation Rate,2014-06-30,6.5,LSO,Lesotho
Inflation Rate,2014-07-31,6.5,LSO,Lesotho
Inflation Rate,2014-08-31,5.86,LSO,Lesotho
Inflation Rate,2014-09-30,5.27,LSO,Lesotho
Inflation Rate,2014-10-31,4.13,LSO,Lesotho
Inflation Rate,2014-11-30,3.8,LSO,Lesotho
Inflation Rate,2014-12-31,3.6,LSO,Lesotho
Inflation Rate,2015-01-31,2.7,LSO,Lesotho
Inflation Rate,2015-02-28,2.1,LSO,Lesotho
